vehicles,Avg_Traffic_Duration,date,events,weather,temperature,hour,,
484,3.125,05-02-2023,Weekend,Rainy,27.9,11,,
480,0.265,05-02-2023,Weekend,Sunny,29.3,21,,
98,2.87,05-02-2023,Weekend,Cloudy,25.5,23,,
390,4.35,05-02-2023,Weekend,Cloudy,23,18,,
301,2.595,05-02-2023,Weekend,Sunny,35.8,20,,
135,2.62,05-02-2023,Weekend,Cloudy,28.5,5,,
132,1.08,05-02-2023,Weekend,Rainy,18.1,10,,
425,2.825,05-02-2023,Weekend,Rainy,27.5,1,,
96,4.67,05-02-2023,Weekend,Cloudy,25.7,20,,
80,4.655,05-02-2023,Weekend,Cloudy,20.6,7,,
86,2.745,05-02-2023,Weekend,Foggy,19,16,,
84,3.905,06-02-2023,None,Cloudy,20.4,0,,
246,1.73,06-02-2023,None,Cloudy,21.2,11,,
218,0.05,06-02-2023,None,Cloudy,20.1,20,,
224,1.355,06-02-2023,None,Rainy,22.8,18,,
297,4.91,06-02-2023,None,Sunny,28.4,1,,
314,3.2,06-02-2023,None,Foggy,19.8,8,,
246,0.955,06-02-2023,None,Stormy,17.4,2,,
489,2.15,06-02-2023,None,Stormy,22.7,10,,
109,4.825,06-02-2023,None,Cloudy,25.8,9,,
71,2.34,06-02-2023,None,Rainy,25.6,23,,
294,4.455,06-02-2023,None,Cloudy,29.7,23,,
440,0.61,06-02-2023,None,Sunny,35.8,15,,
75,2.955,06-02-2023,None,Stormy,21.7,20,,
441,0.715,06-02-2023,None,Sunny,39.5,3,,
272,0.685,06-02-2023,None,Cloudy,23.1,9,,
315,2.4,06-02-2023,None,Stormy,20.5,13,,
233,0.185,07-02-2023,None,Stormy,17.5,6,,
178,2.805,07-02-2023,None,Foggy,18.6,22,,
182,2.6,07-02-2023,None,Sunny,36.3,7,,
132,3.495,07-02-2023,None,Stormy,16.2,7,,
448,4.745,07-02-2023,None,Rainy,23,12,,
393,0.795,07-02-2023,None,Stormy,18.3,13,,
255,4.89,07-02-2023,None,Cloudy,25.6,0,,
50,2.725,07-02-2023,None,Stormy,23.2,12,,
139,0.355,07-02-2023,None,Foggy,16.3,7,,
261,2.77,07-02-2023,None,Rainy,20.4,5,,
177,3.845,08-02-2023,None,Stormy,18,6,,
309,4.71,08-02-2023,None,Rainy,19.8,21,,
315,4.41,08-02-2023,None,Sunny,33,21,,
226,0.985,08-02-2023,None,Stormy,22.8,1,,
87,3.78,08-02-2023,None,Stormy,18.5,3,,
307,1.595,08-02-2023,None,Rainy,25,20,,
118,2.465,08-02-2023,None,Rainy,26.1,4,,
262,4.955,08-02-2023,None,Stormy,22.3,10,,
157,1.9,08-02-2023,None,Rainy,24.8,3,,
485,4.76,08-02-2023,None,Stormy,18.1,9,,
127,1.785,08-02-2023,None,Cloudy,29.1,4,,
172,4.18,08-02-2023,None,Sunny,25.2,21,,
298,2.26,09-02-2023,None,Rainy,27.7,12,,
349,3.93,09-02-2023,None,Rainy,19.4,9,,
260,2.69,09-02-2023,None,Stormy,18.4,2,,
277,4.16,09-02-2023,None,Cloudy,21.5,23,,
180,1.39,09-02-2023,None,Cloudy,29.4,15,,
168,4.65,09-02-2023,None,Stormy,19.3,23,,
207,3.67,09-02-2023,None,Rainy,18.7,3,,
430,2.805,09-02-2023,None,Foggy,17.7,7,,
288,3.625,09-02-2023,None,Cloudy,21.2,19,,
459,2.695,09-02-2023,None,Cloudy,28.5,11,,
400,3.28,09-02-2023,None,Sunny,36.5,19,,
208,3.67,09-02-2023,None,Sunny,38.4,18,,
281,3.885,09-02-2023,None,Rainy,18.5,5,,
204,0.585,09-02-2023,None,Stormy,22.5,15,,
285,2.685,09-02-2023,None,Stormy,20.8,6,,
368,0.695,09-02-2023,None,Sunny,32.6,21,,
129,0.295,09-02-2023,None,Sunny,32.6,3,,
107,3.07,09-02-2023,None,Rainy,24.1,17,,
358,2.95,10-02-2023,None,Stormy,16.9,18,,
225,0.84,10-02-2023,None,Stormy,22.6,4,,
456,0.755,10-02-2023,None,Sunny,39.9,22,,
446,3.485,10-02-2023,None,Rainy,20.4,19,,
168,4.555,10-02-2023,None,Stormy,23.4,8,,
107,2.41,10-02-2023,None,Cloudy,28.3,1,,
353,1.115,10-02-2023,None,Stormy,23.9,17,,
70,4.255,10-02-2023,None,Stormy,18.9,12,,
146,4.52,10-02-2023,None,Sunny,34.9,1,,
300,3.245,10-02-2023,None,Cloudy,22.8,22,,
214,3.23,10-02-2023,None,Cloudy,22.5,10,,
305,2.985,11-02-2023,Weekend,Foggy,19.5,21,,
421,0.815,11-02-2023,Weekend,Rainy,19.9,18,,
415,4.84,11-02-2023,Weekend,Stormy,21.6,4,,
275,2.39,11-02-2023,Weekend,Sunny,30.1,4,,
201,3.515,11-02-2023,Weekend,Cloudy,29,22,,
205,1.045,11-02-2023,Weekend,Stormy,18.5,4,,
313,3.585,11-02-2023,Weekend,Cloudy,28.5,21,,
301,3.415,11-02-2023,Weekend,Sunny,30.3,2,,
215,4.12,11-02-2023,Weekend,Cloudy,26.2,2,,
406,4.025,11-02-2023,Weekend,Cloudy,28.5,12,,
336,0.24,11-02-2023,Weekend,Rainy,21.9,8,,
284,4.15,11-02-2023,Weekend,Rainy,26.5,5,,
408,1.625,11-02-2023,Weekend,Rainy,21.3,19,,
389,2.515,11-02-2023,Weekend,Rainy,22.5,8,,
341,0.5,11-02-2023,Weekend,Foggy,13.5,18,,
163,3.095,11-02-2023,Weekend,Rainy,23.5,7,,
368,0.925,11-02-2023,Weekend,Rainy,19.8,6,,
72,2.15,12-02-2023,Weekend,Foggy,19,7,,
323,1.94,12-02-2023,Weekend,Sunny,32.9,20,,
85,0.635,12-02-2023,Weekend,Foggy,10.6,17,,
67,0.48,12-02-2023,Weekend,Stormy,16.9,20,,
214,3.12,12-02-2023,Weekend,Foggy,13.5,10,,
216,1.925,12-02-2023,Weekend,Foggy,11,4,,
411,4.245,12-02-2023,Weekend,Sunny,26.4,14,,
422,2.995,12-02-2023,Weekend,Rainy,18.8,17,,
426,0.25,12-02-2023,Weekend,Foggy,17.7,21,,
252,1.29,12-02-2023,Weekend,Stormy,17.4,22,,
205,1.655,12-02-2023,Weekend,Foggy,16.6,0,,
325,3.345,12-02-2023,Weekend,Sunny,39.9,12,,
497,0.595,13-02-2023,None,Rainy,18.6,2,,
70,4.595,13-02-2023,None,Cloudy,20.2,19,,
391,1.235,13-02-2023,None,Rainy,20,17,,
118,3.82,13-02-2023,None,Rainy,26,13,,
290,0.65,13-02-2023,None,Cloudy,25.1,3,,
187,0.745,13-02-2023,None,Cloudy,28.8,10,,
264,3.13,13-02-2023,None,Foggy,16.3,8,,
263,3.96,13-02-2023,None,Sunny,36.8,16,,
138,1.455,13-02-2023,None,Rainy,22.3,10,,
121,0.505,13-02-2023,None,Cloudy,22.5,3,,
309,0.875,13-02-2023,None,Cloudy,26.7,2,,
77,1.635,14-02-2023,Festival,Sunny,31.2,1,,
189,2.025,14-02-2023,Festival,Foggy,15.6,19,,
428,4.44,14-02-2023,Festival,Rainy,26.6,4,,
448,2.075,14-02-2023,Festival,Rainy,26.8,2,,
61,4.35,14-02-2023,Festival,Rainy,26.8,12,,
274,3.48,14-02-2023,Festival,Cloudy,27.1,11,,
128,3.85,14-02-2023,Festival,Foggy,14.3,7,,
392,4.765,14-02-2023,Festival,Sunny,30.9,8,,
370,4.125,14-02-2023,Festival,Stormy,17.8,1,,
77,1.64,14-02-2023,Festival,Rainy,18.8,12,,
425,1.35,14-02-2023,Festival,Rainy,21.5,22,,
499,1.22,14-02-2023,Festival,Stormy,24,15,,
495,4.725,14-02-2023,Festival,Sunny,35.8,21,,
122,3.36,14-02-2023,Festival,Foggy,11.4,12,,
73,2.175,15-02-2023,Public Holiday,Rainy,26.2,7,,
369,2.575,15-02-2023,Public Holiday,Sunny,33.7,7,,
426,4.67,15-02-2023,Public Holiday,Sunny,32.7,9,,
171,4.34,15-02-2023,Public Holiday,Cloudy,21.6,1,,
203,4.64,15-02-2023,Public Holiday,Cloudy,25.5,11,,
193,0.83,15-02-2023,Public Holiday,Stormy,18.3,18,,
325,0.065,15-02-2023,Public Holiday,Foggy,18.6,15,,
408,3.405,15-02-2023,Public Holiday,Sunny,38.5,12,,
132,0.17,15-02-2023,Public Holiday,Rainy,18.4,18,,
471,1.505,15-02-2023,Public Holiday,Sunny,37.9,9,,
439,1.275,15-02-2023,Public Holiday,Stormy,16.3,21,,
140,0.51,15-02-2023,Public Holiday,Rainy,26.1,20,,
70,4.215,15-02-2023,Public Holiday,Cloudy,27,15,,
116,2.905,16-02-2023,None,Foggy,18.2,20,,
176,3.775,16-02-2023,None,Cloudy,20.6,21,,
340,2.485,16-02-2023,None,Sunny,35,15,,
54,4.14,16-02-2023,None,Cloudy,21.1,11,,
420,4.095,16-02-2023,None,Stormy,17.8,17,,
412,2.67,16-02-2023,None,Sunny,31.6,21,,
131,1.57,16-02-2023,None,Sunny,38.5,13,,
402,0.695,16-02-2023,None,Cloudy,27.5,7,,
260,2.715,16-02-2023,None,Stormy,20.7,21,,
366,3.98,16-02-2023,None,Sunny,35.8,13,,
176,2.46,16-02-2023,None,Cloudy,20.1,2,,
430,4.04,16-02-2023,None,Foggy,19.8,4,,
386,2.355,16-02-2023,None,Sunny,30.8,9,,
149,4.94,16-02-2023,None,Rainy,18.5,9,,
51,3.61,16-02-2023,None,Rainy,25,17,,
87,3.31,16-02-2023,None,Stormy,17.6,2,,
405,3.14,16-02-2023,None,Cloudy,27.1,5,,
177,2.775,16-02-2023,None,Foggy,15.4,19,,
331,4.75,16-02-2023,None,Cloudy,21.2,19,,
369,2.76,17-02-2023,None,Rainy,24,0,,
178,1.65,17-02-2023,None,Rainy,22.3,18,,
298,3.305,17-02-2023,None,Stormy,18.5,1,,
77,4.875,17-02-2023,None,Foggy,10.4,2,,
417,2.485,17-02-2023,None,Rainy,18.6,5,,
67,3.265,17-02-2023,None,Stormy,20.6,1,,
458,1.905,17-02-2023,None,Stormy,18.7,20,,
394,4.065,17-02-2023,None,Cloudy,28.6,7,,
393,2.86,17-02-2023,None,Stormy,22.9,10,,
64,4.4,17-02-2023,None,Foggy,11,12,,
422,2.785,18-02-2023,Weekend,Rainy,24.1,21,,
147,3.93,18-02-2023,Weekend,Foggy,15.1,3,,
242,1.47,18-02-2023,Weekend,Foggy,12.6,17,,
214,4.185,18-02-2023,Weekend,Foggy,19.3,19,,
81,3.975,18-02-2023,Weekend,Rainy,18.5,0,,
319,3.705,18-02-2023,Weekend,Rainy,23.3,18,,
151,2.2,18-02-2023,Weekend,Stormy,18.1,0,,
404,4.15,18-02-2023,Weekend,Cloudy,29.6,1,,
268,4.32,18-02-2023,Weekend,Foggy,12.6,7,,
326,1.845,18-02-2023,Weekend,Sunny,28.1,7,,
335,2.925,18-02-2023,Weekend,Cloudy,25.9,0,,
64,3.365,18-02-2023,Weekend,Rainy,24.3,4,,
60,3.655,18-02-2023,Weekend,Foggy,17.3,3,,
246,4.64,18-02-2023,Weekend,Cloudy,21.8,10,,
213,2.22,19-02-2023,Weekend,Stormy,19.5,22,,
309,1.75,19-02-2023,Weekend,Sunny,37,1,,
424,4.145,19-02-2023,Weekend,Stormy,19.4,23,,
244,1.21,19-02-2023,Weekend,Rainy,20.6,16,,
214,1.935,19-02-2023,Weekend,Cloudy,27.3,9,,
56,4.48,19-02-2023,Weekend,Rainy,24.4,22,,
320,4.335,19-02-2023,Weekend,Stormy,24,17,,
438,1.66,19-02-2023,Weekend,Sunny,28.2,21,,
418,3.615,19-02-2023,Weekend,Rainy,20.3,3,,
129,1.91,19-02-2023,Weekend,Sunny,26.3,9,,
76,0.245,19-02-2023,Weekend,Cloudy,28.6,22,,
350,2.445,19-02-2023,Weekend,Sunny,29.9,19,,
287,4.645,20-02-2023,None,Foggy,20,18,,
50,4.92,20-02-2023,None,Sunny,31.3,12,,
457,2.205,20-02-2023,None,Rainy,23.9,10,,
304,1.585,20-02-2023,None,Rainy,26.7,14,,
292,1.735,20-02-2023,None,Foggy,16.2,2,,
173,2.11,20-02-2023,None,Sunny,26.9,10,,
213,0.675,20-02-2023,None,Rainy,18.9,12,,
404,2.545,20-02-2023,None,Cloudy,24.5,4,,
444,1.995,20-02-2023,None,Rainy,27.6,0,,
263,2.865,20-02-2023,None,Sunny,34.3,12,,
177,0.7,20-02-2023,None,Foggy,11.2,12,,
313,4.045,20-02-2023,None,Stormy,16.2,6,,
392,3.025,20-02-2023,None,Foggy,12.3,0,,
240,1.345,20-02-2023,None,Sunny,39.6,14,,
70,2.555,20-02-2023,None,Cloudy,24.1,4,,
144,0.03,20-02-2023,None,Cloudy,23.7,19,,
325,4.075,20-02-2023,None,Foggy,17.1,7,,
89,0.79,21-02-2023,None,Stormy,17.6,18,,
306,0.97,21-02-2023,None,Foggy,10.3,5,,
249,4.565,21-02-2023,None,Rainy,25.9,7,,
207,4.74,21-02-2023,None,Foggy,18.2,5,,
262,4.795,21-02-2023,None,Cloudy,21.2,4,,
376,2.695,21-02-2023,None,Rainy,19.2,2,,
117,3.48,21-02-2023,None,Rainy,20.3,16,,
453,0.205,21-02-2023,None,Foggy,18.8,6,,
165,1.65,21-02-2023,None,Cloudy,25.5,14,,
108,2.75,21-02-2023,None,Sunny,37.6,12,,
319,0.285,21-02-2023,None,Rainy,20.2,9,,
63,2.17,21-02-2023,None,Sunny,34.7,16,,
369,2.305,21-02-2023,None,Rainy,27.7,21,,
148,0.21,21-02-2023,None,Cloudy,26.3,13,,
138,1.075,21-02-2023,None,Rainy,26.8,10,,
151,3.185,21-02-2023,None,Stormy,21.1,8,,
254,3.63,21-02-2023,None,Foggy,19,11,,
346,3.035,21-02-2023,None,Cloudy,27.1,15,,
267,1.755,21-02-2023,None,Rainy,18.2,7,,
463,2.065,21-02-2023,None,Cloudy,21.3,18,,
192,0.565,21-02-2023,None,Rainy,19.3,0,,
349,0.475,22-02-2023,None,Rainy,21,10,,
85,4.07,22-02-2023,None,Cloudy,29.5,4,,
103,3.51,22-02-2023,None,Cloudy,23.2,2,,
435,3.025,22-02-2023,None,Foggy,11.3,2,,
322,2.505,22-02-2023,None,Stormy,23.7,7,,
118,1.74,22-02-2023,None,Rainy,20.8,7,,
391,4.81,22-02-2023,None,Cloudy,28,4,,
187,4.065,22-02-2023,None,Rainy,22.7,4,,
397,4.345,22-02-2023,None,Foggy,17.1,22,,
447,3.67,22-02-2023,None,Rainy,22.5,21,,
349,3.635,22-02-2023,None,Sunny,30.9,15,,
60,1.43,22-02-2023,None,Stormy,21.9,1,,
426,3.16,22-02-2023,None,Stormy,23.9,17,,
422,4.33,22-02-2023,None,Foggy,18.9,21,,
494,2.435,22-02-2023,None,Cloudy,23.8,15,,
454,3.7,22-02-2023,None,Rainy,20.1,17,,
56,3.025,22-02-2023,None,Sunny,30.2,21,,
191,2.045,22-02-2023,None,Foggy,19.6,20,,
278,3.71,22-02-2023,None,Sunny,36.1,1,,
236,1.295,23-02-2023,None,Rainy,18.8,2,,
449,1.07,23-02-2023,None,Foggy,20,19,,
95,2.935,23-02-2023,None,Rainy,18.6,0,,
103,1.78,23-02-2023,None,Rainy,24.6,20,,
451,3.295,23-02-2023,None,Foggy,11.7,15,,
412,4.095,23-02-2023,None,Cloudy,27.8,4,,
95,3.59,23-02-2023,None,Foggy,19.5,20,,
243,4.805,23-02-2023,None,Cloudy,21.9,22,,
153,1.44,23-02-2023,None,Stormy,22.1,6,,
280,2.73,23-02-2023,None,Stormy,21.6,3,,
495,1.94,23-02-2023,None,Foggy,16.1,1,,
220,3.095,23-02-2023,None,Cloudy,28,21,,
204,1.18,23-02-2023,None,Cloudy,29.6,17,,
436,2.24,24-02-2023,None,Rainy,23.9,3,,
297,1.67,24-02-2023,None,Stormy,16,0,,
290,1.84,24-02-2023,None,Foggy,15.8,23,,
305,3.84,24-02-2023,None,Foggy,18.3,18,,
312,1.49,24-02-2023,None,Cloudy,23.9,10,,
435,1.67,24-02-2023,None,Cloudy,23.4,2,,
271,2.825,24-02-2023,None,Rainy,22.7,9,,
416,3.985,24-02-2023,None,Sunny,29,1,,
113,3.365,24-02-2023,None,Stormy,22.2,15,,
146,4.245,25-02-2023,Weekend,Stormy,19.5,19,,
78,0.735,25-02-2023,Weekend,Stormy,20.9,13,,
378,3.5,25-02-2023,Weekend,Rainy,20.5,7,,
130,1.47,25-02-2023,Weekend,Rainy,27.6,5,,
333,4.26,25-02-2023,Weekend,Foggy,13.2,1,,
449,4.065,25-02-2023,Weekend,Sunny,25.1,16,,
471,4.875,25-02-2023,Weekend,Cloudy,27.1,7,,
433,1.565,25-02-2023,Weekend,Sunny,37.8,18,,
105,2.64,25-02-2023,Weekend,Rainy,27.9,21,,
69,3.305,25-02-2023,Weekend,Foggy,12.1,23,,
220,4.775,25-02-2023,Weekend,Rainy,22.2,9,,
291,2.595,25-02-2023,Weekend,Sunny,29.6,18,,
112,4.4,25-02-2023,Weekend,Stormy,16.1,22,,
90,3.65,25-02-2023,Weekend,Foggy,17,23,,
394,1.1,26-02-2023,Weekend,Stormy,21.7,19,,
380,3.66,26-02-2023,Weekend,Sunny,25.6,9,,
309,0.43,26-02-2023,Weekend,Cloudy,28.6,7,,
136,4.345,26-02-2023,Weekend,Cloudy,23.6,22,,
263,0.92,26-02-2023,Weekend,Stormy,17.5,7,,
68,0.635,26-02-2023,Weekend,Stormy,21.1,11,,
485,4.51,26-02-2023,Weekend,Sunny,35.7,19,,
184,1.73,26-02-2023,Weekend,Cloudy,27.5,7,,
331,1.335,26-02-2023,Weekend,Rainy,27.6,20,,
156,2.925,26-02-2023,Weekend,Stormy,21.9,18,,
176,4.6,26-02-2023,Weekend,Cloudy,22.7,12,,
263,0.145,26-02-2023,Weekend,Foggy,17.7,1,,
423,4.22,27-02-2023,None,Cloudy,22,14,,
338,0.295,27-02-2023,None,Stormy,19.8,20,,
258,1.07,27-02-2023,None,Rainy,19,3,,
386,4.61,27-02-2023,None,Stormy,23.6,3,,
290,3.51,27-02-2023,None,Rainy,26,12,,
432,3.2,27-02-2023,None,Stormy,22.8,16,,
233,3.505,27-02-2023,None,Foggy,13.1,22,,
151,2.205,27-02-2023,None,Cloudy,20.1,14,,
258,3.215,27-02-2023,None,Cloudy,24,7,,
494,1.055,27-02-2023,None,Foggy,15,3,,
205,0.075,27-02-2023,None,Cloudy,26.1,18,,
121,3.43,27-02-2023,None,Sunny,40,21,,
315,2.105,27-02-2023,None,Sunny,36.6,21,,
55,2.8,27-02-2023,None,Cloudy,25.6,18,,
357,3.035,28-02-2023,None,Stormy,22,5,,
470,2.41,28-02-2023,None,Cloudy,27.7,6,,
273,4.005,28-02-2023,None,Rainy,23.8,19,,
288,0.415,28-02-2023,None,Rainy,22.6,16,,
404,1.51,28-02-2023,None,Cloudy,21.6,15,,
69,2.075,28-02-2023,None,Cloudy,24.6,17,,
350,1.305,28-02-2023,None,Stormy,23.3,11,,
269,2.57,28-02-2023,None,Foggy,19.8,0,,
398,1.09,28-02-2023,None,Rainy,22.2,11,,
302,4.765,01-03-2023,Festival,Sunny,32.9,7,,
79,4.145,01-03-2023,Festival,Cloudy,24.9,22,,
111,3.3,01-03-2023,Festival,Cloudy,26.6,5,,
500,1.165,01-03-2023,Festival,Sunny,29.2,5,,
356,1.75,01-03-2023,Festival,Foggy,17.1,14,,
138,4.585,01-03-2023,Festival,Rainy,18,7,,
249,3.51,01-03-2023,Festival,Rainy,19.1,17,,
323,4.385,01-03-2023,Festival,Sunny,38.1,12,,
500,0.9,01-03-2023,Festival,Rainy,19.2,9,,
177,1.125,01-03-2023,Festival,Rainy,25.6,5,,
118,2.46,01-03-2023,Festival,Cloudy,26.5,16,,
317,4.075,02-03-2023,None,Foggy,18.5,23,,
289,4.295,02-03-2023,None,Stormy,16.6,16,,
467,4.435,02-03-2023,None,Sunny,25.2,14,,
319,2.93,02-03-2023,None,Stormy,18.8,19,,
98,1.32,02-03-2023,None,Stormy,20.2,9,,
128,2.19,02-03-2023,None,Rainy,20.6,11,,
319,3.335,02-03-2023,None,Foggy,18.7,5,,
251,0.24,02-03-2023,None,Foggy,15.8,3,,
323,4.175,02-03-2023,None,Rainy,20.1,7,,
249,4.58,02-03-2023,None,Cloudy,24.5,4,,
98,4.46,02-03-2023,None,Sunny,32.7,23,,
224,1.14,02-03-2023,None,Stormy,18.3,10,,
289,4.545,02-03-2023,None,Cloudy,21.6,3,,
167,3.995,02-03-2023,None,Foggy,19.9,22,,
61,4.34,02-03-2023,None,Foggy,10.7,16,,
73,3.785,03-03-2023,None,Cloudy,29.1,7,,
242,1.235,03-03-2023,None,Rainy,23.5,5,,
180,0.615,03-03-2023,None,Cloudy,28.9,1,,
386,0.41,03-03-2023,None,Sunny,27.4,1,,
172,0.585,03-03-2023,None,Rainy,19.8,23,,
317,4.15,03-03-2023,None,Stormy,19.2,2,,
67,4.285,03-03-2023,None,Sunny,29.5,20,,
264,3.07,03-03-2023,None,Stormy,23,6,,
396,1.76,03-03-2023,None,Rainy,20.1,16,,
53,1.07,03-03-2023,None,Foggy,18.2,4,,
232,4.58,03-03-2023,None,Rainy,22.8,15,,
322,0.26,03-03-2023,None,Foggy,16,16,,
406,2.225,03-03-2023,None,Foggy,17.1,17,,
390,1.705,03-03-2023,None,Stormy,22.3,3,,
357,0.28,04-03-2023,Weekend,Sunny,31.7,3,,
69,3.82,04-03-2023,Weekend,Foggy,12.5,14,,
108,4.025,04-03-2023,Weekend,Foggy,19.5,5,,
269,0.66,04-03-2023,Weekend,Cloudy,22.6,16,,
67,0.805,04-03-2023,Weekend,Rainy,19.5,21,,
293,2.65,04-03-2023,Weekend,Cloudy,22.6,19,,
213,1.1,04-03-2023,Weekend,Foggy,12.8,3,,
292,3.135,04-03-2023,Weekend,Stormy,17.3,6,,
406,1.89,04-03-2023,Weekend,Stormy,18.1,12,,
141,4.945,04-03-2023,Weekend,Cloudy,24.2,11,,
318,4.66,04-03-2023,Weekend,Foggy,10.8,0,,
213,2.76,04-03-2023,Weekend,Foggy,12.1,18,,
300,1.085,04-03-2023,Weekend,Rainy,25.8,23,,
110,4.89,04-03-2023,Weekend,Sunny,30.5,6,,
367,2.71,04-03-2023,Weekend,Foggy,10.8,1,,
72,1.185,04-03-2023,Weekend,Foggy,18,19,,
340,1.87,04-03-2023,Weekend,Cloudy,29.3,3,,
481,0.295,04-03-2023,Weekend,Foggy,12.5,22,,
484,4.105,04-03-2023,Weekend,Sunny,31.3,1,,
464,3.49,05-03-2023,Weekend,Sunny,29.9,15,,
322,4.61,05-03-2023,Weekend,Cloudy,29.1,2,,
420,3.575,05-03-2023,Weekend,Foggy,14.5,17,,
117,4.05,05-03-2023,Weekend,Cloudy,29.3,0,,
122,1.295,05-03-2023,Weekend,Foggy,18.1,11,,
227,1.77,05-03-2023,Weekend,Foggy,10.9,9,,
228,0.91,05-03-2023,Weekend,Stormy,16.4,10,,
218,4.45,05-03-2023,Weekend,Foggy,19.9,16,,
414,0.065,05-03-2023,Weekend,Cloudy,20.4,20,,
440,4.535,05-03-2023,Weekend,Sunny,34.6,9,,
399,2.36,05-03-2023,Weekend,Rainy,24.6,3,,
422,3.845,05-03-2023,Weekend,Stormy,22.7,10,,
378,4.25,05-03-2023,Weekend,Cloudy,20.3,8,,
74,3.755,05-03-2023,Weekend,Stormy,17.9,19,,
59,4.89,05-03-2023,Weekend,Stormy,23.2,17,,
264,4.89,05-03-2023,Weekend,Cloudy,25.4,21,,
369,2.93,06-03-2023,None,Rainy,24.4,4,,
277,1.65,06-03-2023,None,Cloudy,21.5,0,,
194,1.295,06-03-2023,None,Stormy,22,6,,
121,0.91,06-03-2023,None,Rainy,26.2,3,,
452,2.165,06-03-2023,None,Sunny,28,12,,
454,3.24,06-03-2023,None,Sunny,34.2,22,,
97,3.035,06-03-2023,None,Foggy,18.9,11,,
293,1.745,06-03-2023,None,Sunny,33.1,0,,
66,1.585,06-03-2023,None,Stormy,17.1,13,,
135,3.12,06-03-2023,None,Cloudy,21.5,7,,
321,2.73,06-03-2023,None,Foggy,11.9,16,,
303,2.04,06-03-2023,None,Foggy,17.1,17,,
488,4.405,06-03-2023,None,Sunny,25.3,13,,
186,4.78,06-03-2023,None,Sunny,31.1,4,,
88,1.01,06-03-2023,None,Cloudy,25.4,10,,
438,0.48,06-03-2023,None,Rainy,18.1,20,,
480,1.19,06-03-2023,None,Foggy,15.1,20,,
346,3.25,07-03-2023,None,Rainy,26.1,0,,
329,3.245,07-03-2023,None,Sunny,39.9,16,,
253,3.71,07-03-2023,None,Sunny,39.8,14,,
338,2.665,07-03-2023,None,Stormy,18.9,5,,
303,4.12,07-03-2023,None,Sunny,33.7,4,,
230,4.95,07-03-2023,None,Cloudy,20.2,14,,
425,2.355,07-03-2023,None,Sunny,27.3,14,,
287,1.86,07-03-2023,None,Cloudy,21,5,,
136,1.2,07-03-2023,None,Sunny,26.8,10,,
459,2.43,07-03-2023,None,Foggy,17,20,,
297,3.04,07-03-2023,None,Rainy,18.4,17,,
164,1.6,07-03-2023,None,Cloudy,24.8,8,,
110,3.2,07-03-2023,None,Sunny,37.6,10,,
54,2.96,08-03-2023,None,Cloudy,21.6,19,,
123,4.62,08-03-2023,None,Foggy,12.5,19,,
308,1.665,08-03-2023,None,Rainy,19.7,19,,
71,4.55,08-03-2023,None,Foggy,18.9,16,,
226,4.63,08-03-2023,None,Stormy,19.2,5,,
292,2.98,08-03-2023,None,Stormy,20.4,11,,
353,4.315,08-03-2023,None,Rainy,19.9,4,,
323,0.72,08-03-2023,None,Rainy,19.1,0,,
245,0.715,08-03-2023,None,Cloudy,29.3,5,,
497,0.765,08-03-2023,None,Rainy,21.5,16,,
406,0.46,08-03-2023,None,Sunny,31.9,3,,
189,2.825,08-03-2023,None,Sunny,29,21,,
126,4.26,08-03-2023,None,Sunny,36.5,3,,
451,2.285,08-03-2023,None,Rainy,24.6,7,,
89,1.175,08-03-2023,None,Cloudy,21.5,0,,
189,0.605,08-03-2023,None,Stormy,18.1,0,,
445,3.28,08-03-2023,None,Cloudy,22.6,19,,
221,2.13,08-03-2023,None,Cloudy,20.1,4,,
444,1.905,08-03-2023,None,Foggy,17.1,3,,
301,0.73,09-03-2023,None,Rainy,21.7,11,,
260,4.575,09-03-2023,None,Stormy,21.7,3,,
360,4.785,09-03-2023,None,Cloudy,24.1,3,,
110,2.54,09-03-2023,None,Cloudy,28.1,0,,
369,4.835,09-03-2023,None,Foggy,18.6,4,,
293,2.65,09-03-2023,None,Stormy,16.9,13,,
429,3.49,09-03-2023,None,Stormy,22.4,4,,
436,3.87,09-03-2023,None,Foggy,12.9,16,,
284,2.4,10-03-2023,None,Cloudy,28.5,12,,
365,3.91,10-03-2023,None,Rainy,25.2,0,,
281,4.47,10-03-2023,None,Foggy,15.9,13,,
415,0.98,10-03-2023,None,Rainy,25.1,19,,
174,2.13,10-03-2023,None,Sunny,29.7,21,,
348,3.02,10-03-2023,None,Stormy,19.2,11,,
99,4.925,10-03-2023,None,Sunny,35.1,4,,
320,3.015,10-03-2023,None,Cloudy,21,6,,
402,4.235,10-03-2023,None,Stormy,22.9,20,,
386,1.925,10-03-2023,None,Sunny,36.7,4,,
194,3.9,10-03-2023,None,Sunny,33.8,17,,
259,0.13,10-03-2023,None,Rainy,18.4,22,,
380,0.56,10-03-2023,None,Cloudy,22.2,22,,
298,0.605,10-03-2023,None,Stormy,21.6,11,,
458,2.5,10-03-2023,None,Foggy,19.7,0,,
342,1.455,10-03-2023,None,Cloudy,21.7,11,,
497,1.51,10-03-2023,None,Sunny,28.4,8,,
181,0.705,10-03-2023,None,Sunny,35.7,0,,
253,2.88,10-03-2023,None,Rainy,26,19,,
54,0.2,10-03-2023,None,Rainy,19.4,21,,
